Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073005500,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,25.4,21.5,29.7,,,1824,"(33.5670293898, -86.8005567213)",PREVENT,ACCESS2,107000,1073005500,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073005600,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,13.2,10.8,16,,,4367,"(33.5200981234, -86.7272063198)",PREVENT,ACCESS2,107000,1073005600,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073005701,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,19.1,16,22.6,,,2372,"(33.4629543329, -86.8898406628)",PREVENT,ACCESS2,107000,1073005701,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073005702,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,21.1,17.4,24.9,,,3413,"(33.4698691385, -86.874290602)",PREVENT,ACCESS2,107000,1073005702,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073005800,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,19,16.2,22,,,4216,"(33.479062325, -86.8128063089)",PREVENT,ACCESS2,107000,1073005800,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073005903,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,17.4,15.1,19.9,,,4933,"(33.597162309, -86.6766736351)",PREVENT,ACCESS2,107000,1073005903,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073005905,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,20.7,17.7,24.1,,,5039,"(33.603988456, -86.7008123418)",PREVENT,ACCESS2,107000,1073005905,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073005907,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,13.8,11.5,16.3,,,1975,"(33.6142861501, -86.6691996417)",PREVENT,ACCESS2,107000,1073005907,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073005908,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,21,18.2,24,,,1621,"(33.6182924432, -86.6801483084)",PREVENT,ACCESS2,107000,1073005908,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073005909,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,14.5,11.7,17.7,,,2524,"(33.611811773, -86.7214221514)",PREVENT,ACCESS2,107000,1073005909,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073005910,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,15,12.9,17.3,,,4612,"(33.6299017499, -86.7194311229)",PREVENT,ACCESS2,107000,1073005910,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073010500,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,21.6,17.8,25.8,,,114,"(33.4363786806, -86.9128923072)",PREVENT,ACCESS2,107000,1073010500,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073010701,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,20,15.5,25.4,,,74,"(33.473886155, -86.8146487762)",PREVENT,ACCESS2,107000,1073010701,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073010706,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,13.3,10.9,16.6,,,1528,"(33.4443709442, -86.8405352645)",PREVENT,ACCESS2,107000,1073010706,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073010801,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,5.8,5,7.2,,,168,"(33.514097853, -86.7466971362)",PREVENT,ACCESS2,107000,1073010801,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073010802,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,5.5,4.3,7.1,,,172,"(33.4885493477, -86.780843024)",PREVENT,ACCESS2,107000,1073010802,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073010803,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,11.9,9.3,14.8,,,514,"(33.5229093892, -86.7102618642)",PREVENT,ACCESS2,107000,1073010803,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073010805,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,7.9,6,10.9,,,86,"(33.4952792472, -86.6987184974)",PREVENT,ACCESS2,107000,1073010805,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073011104,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,14,11.6,16.6,,,1688,"(33.6159436433, -86.6557892507)",PREVENT,ACCESS2,107000,1073011104,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073011107,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,42,"(33.5804845249, -86.6301110961)",PREVENT,ACCESS2,107000,1073011107,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073011108,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,9,"(33.6050742596, -86.6316729386)",PREVENT,ACCESS2,107000,1073011108,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073011207,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,18.3,15.7,21.3,,,815,"(33.6718848706, -86.6772510465)",PREVENT,ACCESS2,107000,1073011207,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073011209,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,19.2,15.8,23.2,,,1062,"(33.6557189992, -86.7050698349)",PREVENT,ACCESS2,107000,1073011209,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073011210,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,22.9,18.2,28,,,1385,"(33.6641893755, -86.6956170686)",PREVENT,ACCESS2,107000,1073011210,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073011803,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,18.6,16,21.7,,,928,"(33.6252575173, -86.6998610409)",PREVENT,ACCESS2,107000,1073011803,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073011804,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,18.3,15.3,22.2,,,1157,"(33.6474916175, -86.7042974424)",PREVENT,ACCESS2,107000,1073011804,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073011901,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,6,"(33.6355414646, -86.736946691)",PREVENT,ACCESS2,107000,1073011901,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073011904,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,14.2,12,16.5,,,1915,"(33.593140185, -86.7357930541)",PREVENT,ACCESS2,107000,1073011904,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073012001,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,15.7,13.4,18.3,,,304,"(33.5919486112, -86.864384068)",PREVENT,ACCESS2,107000,1073012001,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073012002,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,44,"(33.5859234197, -86.8357007188)",PREVENT,ACCESS2,107000,1073012002,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073012200,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,23,"(33.5967441904, -87.0879396857)",PREVENT,ACCESS2,107000,1073012200,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073012302,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,14,11.6,16.9,,,144,"(33.5542816352, -87.0544691416)",PREVENT,ACCESS2,107000,1073012302,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073012305,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,13.8,10.9,16.8,,,403,"(33.4695358064, -86.96831739)",PREVENT,ACCESS2,107000,1073012305,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073012401,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,12.3,9.6,15.6,,,1066,"(33.5571951048, -86.8777935049)",PREVENT,ACCESS2,107000,1073012401,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073012402,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,17.6,15,20.2,,,418,"(33.549984172, -86.8994543327)",PREVENT,ACCESS2,107000,1073012402,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073012500,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,20.1,17.2,23.7,,,410,"(33.529160486, -86.9346476445)",PREVENT,ACCESS2,107000,1073012500,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073012602,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,18.5,16.3,20.7,,,371,"(33.570164674, -86.666430582)",PREVENT,ACCESS2,107000,1073012602,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073012701,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,44,"(33.5484078071, -86.6323773455)",PREVENT,ACCESS2,107000,1073012701,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073012703,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,11.3,8.7,14.5,,,498,"(33.4681180943, -86.6671888213)",PREVENT,ACCESS2,107000,1073012703,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073012704,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,9.1,7.1,11.5,,,113,"(33.5034195908, -86.6180983403)",PREVENT,ACCESS2,107000,1073012704,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073012803,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,8.9,6.9,11.6,,,1261,"(33.4439425865, -86.7212936938)",PREVENT,ACCESS2,107000,1073012803,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073012910,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,9,"(33.4345805042, -86.7263292059)",PREVENT,ACCESS2,107000,1073012910,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073013002,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,20.9,17,25.4,,,1514,"(33.46604181, -86.8567287797)",PREVENT,ACCESS2,107000,1073013002,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073013100,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,20.5,17.6,23.5,,,4424,"(33.44880214, -86.8878401579)",PREVENT,ACCESS2,107000,1073013100,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073013300,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,23,19.1,27.4,,,1782,"(33.4396443569, -86.9248768665)",PREVENT,ACCESS2,107000,1073013300,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073013901,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,18.4,14.8,22.6,,,952,"(33.4729384906, -86.9547337648)",PREVENT,ACCESS2,107000,1073013901,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073014302,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,11,9.1,13.3,,,2778,"(33.4244658829, -86.8841474217)",PREVENT,ACCESS2,107000,1073014302,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01073014413,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,8.3,6.6,11,,,397,"(33.4226593117, -86.8508620751)",PREVENT,ACCESS2,107000,1073014413,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01117030213,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,10.2,8.4,12.5,,,644,"(33.4395975193, -86.6735959359)",PREVENT,ACCESS2,107000,1117030213,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01117030217,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,16,"(33.4556995763, -86.6520208639)",PREVENT,ACCESS2,107000,1117030217,Health Insurance
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Prevention,0107000-01117030303,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,11.5,9.3,14,,,968,"(33.4258661239, -86.713819356)",PREVENT,ACCESS2,107000,1117030303,Health Insurance
2016,AL,Alabama,Birmingham,City,BRFSS,Health Outcomes,107000,Arthritis among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,29.3,29.1,29.4,,,212237,"(33.5275663773, -86.7988174678)",HLTHOUT,ARTHRITIS,107000,,Arthritis
2016,AL,Alabama,Birmingham,City,BRFSS,Health Outcomes,107000,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.3,29.1,29.4,,,212237,"(33.5275663773, -86.7988174678)",HLTHOUT,ARTHRITIS,107000,,Arthritis
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Health Outcomes,0107000-01073000100,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.3,30.3,32.5,,,3042,"(33.5794328326, -86.7228323926)",HLTHOUT,ARTHRITIS,107000,1073000100,Arthritis
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Health Outcomes,0107000-01073000300,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.2,29,31.4,,,2735,"(33.5428208686, -86.752433978)",HLTHOUT,ARTHRITIS,107000,1073000300,Arthritis
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Health Outcomes,0107000-01073000400,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.7,30.3,33,,,3338,"(33.5632449633, -86.7640474064)",HLTHOUT,ARTHRITIS,107000,1073000400,Arthritis
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Health Outcomes,0107000-01073000500,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.6,34.1,37,,,2864,"(33.5442404594, -86.7749130719)",HLTHOUT,ARTHRITIS,107000,1073000500,Arthritis
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Health Outcomes,0107000-01073000700,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,37.2,35.8,38.6,,,2577,"(33.5525406139, -86.8016893706)",HLTHOUT,ARTHRITIS,107000,1073000700,Arthritis
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Health Outcomes,0107000-01073000800,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.5,35,38,,,3859,"(33.549697789, -86.8330944744)",HLTHOUT,ARTHRITIS,107000,1073000800,Arthritis
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Health Outcomes,0107000-01073001100,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32,30.4,33.7,,,5354,"(33.5429143325, -86.8756782852)",HLTHOUT,ARTHRITIS,107000,1073001100,Arthritis
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Health Outcomes,0107000-01073001200,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.5,32.4,34.6,,,2876,"(33.5278767706, -86.8604161686)",HLTHOUT,ARTHRITIS,107000,1073001200,Arthritis
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Health Outcomes,0107000-01073001400,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.7,33.1,36.3,,,2181,"(33.5261497258, -86.835146606)",HLTHOUT,ARTHRITIS,107000,1073001400,Arthritis
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Health Outcomes,0107000-01073001500,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34,32.8,35.1,,,3189,"(33.5298727342, -86.8197191685)",HLTHOUT,ARTHRITIS,107000,1073001500,Arthritis
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Health Outcomes,0107000-01073001600,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,37,35.6,38.4,,,3390,"(33.5372993423, -86.8036590482)",HLTHOUT,ARTHRITIS,107000,1073001600,Arthritis
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Health Outcomes,0107000-01073001902,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33,31.9,34.2,,,1894,"(33.5532050997, -86.7429801603)",HLTHOUT,ARTHRITIS,107000,1073001902,Arthritis
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Health Outcomes,0107000-01073002000,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.1,33.7,36.5,,,3885,"(33.5541574106, -86.7167229915)",HLTHOUT,ARTHRITIS,107000,1073002000,Arthritis
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Health Outcomes,0107000-01073002100,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.2,30,32.5,,,3186,"(33.5650015942, -86.7101024766)",HLTHOUT,ARTHRITIS,107000,1073002100,Arthritis
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Health Outcomes,0107000-01073002200,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31,29.8,32.2,,,2630,"(33.5521301205, -86.7276759508)",HLTHOUT,ARTHRITIS,107000,1073002200,Arthritis
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Health Outcomes,0107000-01073002303,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.7,30.5,32.9,,,2936,"(33.5383153207, -86.7270445428)",HLTHOUT,ARTHRITIS,107000,1073002303,Arthritis
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Health Outcomes,0107000-01073002305,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.3,20.4,22.3,,,2952,"(33.5333415976, -86.7479566084)",HLTHOUT,ARTHRITIS,107000,1073002305,Arthritis
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Health Outcomes,0107000-01073002306,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.2,24.2,26.1,,,3257,"(33.5213873564, -86.7490031289)",HLTHOUT,ARTHRITIS,107000,1073002306,Arthritis
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Health Outcomes,0107000-01073002400,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.3,28.3,30.3,,,3629,"(33.5260748309, -86.7830315488)",HLTHOUT,ARTHRITIS,107000,1073002400,Arthritis
2016,AL,Alabama,Birmingham,Census Tract,BRFSS,Health Outcomes,0107000-01073002700,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.4,25.1,27.7,,,3992,"(33.5176008419, -86.8106887452)",HLTHOUT,ARTHRITIS,107000,1073002700,Arthritis
